game_id,game_date,matchup,home_team,home_pts,home_reb,home_ast,home_tov,home_fg_pct,away_team,away_pts,away_reb,away_ast,away_tov,away_fg_pct,home_win,point_diff,reb_diff,ast_diff,tov_diff,home_elo,away_elo,elo_diff,home_injuries,away_injuries,injury_diff,home_roll5_pts,away_roll5_pts,home_roll5_reb,away_roll5_reb,home_roll5_ast,away_roll5_ast,roll5_point_diff,roll5_reb_diff,roll5_ast_diff,home_advantage
0022401036,2025-03-23,LAC vs. OKC,LAC,0,0,0,0,,OKC,0,2,0,1,0.0,0,0,-2,0,-1,1543.9,1631.7,-87.79999999999995,3,0,-3,7.2,4.6,5.2,3.4,0.8,0.6,2.6000000000000005,1.8000000000000003,0.20000000000000007,1
0022401032,2025-03-23,MIA vs. CHA,MIA,12,8,5,0,0.6,CHA,7,5,1,1,0.75,1,5,3,4,-1,1480.5,1392.7,87.79999999999995,0,1,1,11.0,12.8,10.0,5.2,2.0,5.4,-1.8000000000000007,4.8,-3.4000000000000004,1
0022401033,2025-03-23,SAS @ TOR,TOR,22,6,6,6,0.727,SAS,4,1,1,1,0.25,1,18,5,5,5,1446.3,1465.9,-19.600000000000136,2,1,-1,17.8,8.8,8.6,2.2,4.2,2.0,9.0,6.3999999999999995,2.2,1
0022401035,2025-03-23,DEN @ HOU,HOU,30,2,5,0,0.364,DEN,39,4,7,1,0.536,0,-9,-2,-2,-1,1553.7,1543.9,9.799999999999955,1,2,1,14.6,14.8,8.0,3.6,3.6,2.4,-0.20000000000000107,4.4,1.2000000000000002,1
0022401039,2025-03-24,WAS vs. TOR,WAS,0,3,1,0,,TOR,9,4,3,2,0.3,0,-9,-1,-2,-2,1387.8,1446.3,-58.5,1,0,-1,10.6,7.2,5.0,2.6,2.4,3.8,3.3999999999999995,2.4,-1.4,1
0022401043,2025-03-24,MIL @ PHX,PHX,12,9,0,2,0.714,MIL,3,1,2,0,0.2,1,9,8,-2,2,1475.6,1534.1,-58.5,3,0,-3,9.0,6.4,3.8,2.2,0.6,2.8,2.5999999999999996,1.5999999999999996,-2.1999999999999997,1
0022401038,2025-03-24,LAL @ ORL,ORL,2,1,0,1,1.0,LAL,4,4,0,1,0.5,0,-2,-3,0,0,1500.0,1543.9,-43.90000000000009,0,2,2,11.2,10.4,3.0,4.0,2.6,1.8,0.7999999999999989,-1.0,0.8,1
0022401040,2025-03-24,DAL @ BKN,BKN,6,4,5,2,0.286,DAL,4,0,2,2,0.286,1,2,4,3,0,1426.8,1490.2,-63.40000000000009,2,3,1,11.2,13.6,5.8,2.8,5.0,1.4,-2.4000000000000004,3.0,3.6,1
0022401042,2025-03-24,CHI @ DEN,DEN,7,3,2,0,0.5,CHI,6,4,2,2,0.333,1,1,-1,0,-2,1543.9,1490.2,53.700000000000045,3,1,-2,10.4,10.2,3.0,3.2,3.2,4.4,0.20000000000000107,-0.20000000000000018,-1.2000000000000002,1
0022401041,2025-03-24,NOP vs. PHI,NOP,0,0,0,0,0.0,PHI,9,0,0,2,0.333,0,-9,0,0,-2,1402.4,1417.1,-14.699999999999818,0,3,3,4.0,8.8,2.6,1.0,0.8,3.6,-4.800000000000001,1.6,-2.8,1
0022401044,2025-03-24,BOS @ SAC,SAC,14,5,2,4,0.375,BOS,22,5,2,2,0.444,0,-8,0,0,2,1495.1,1597.6,-102.5,1,2,1,10.4,11.0,4.2,5.4,1.8,2.8,-0.5999999999999996,-1.2000000000000002,-0.9999999999999998,1
0022401037,2025-03-24,MIN @ IND,IND,2,0,0,0,1.0,MIN,0,0,0,0,,1,2,0,0,0,1543.9,1539.0,4.900000000000091,3,1,-2,7.2,14.6,4.2,6.2,1.6,2.6,-7.3999999999999995,-2.0,-1.0,1
0022401051,2025-03-25,POR vs. CLE,POR,17,10,6,3,0.353,CLE,14,2,3,0,0.714,1,3,8,3,3,1475.6,1612.2,-136.60000000000014,0,2,2,14.0,12.6,8.6,3.2,3.0,2.2,1.4000000000000004,5.3999999999999995,0.7999999999999998,1
0022401049,2025-03-25,ATL @ HOU,HOU,10,14,0,1,0.3,ATL,18,4,1,1,0.5,0,-8,10,-1,0,1553.7,1495.1,58.600000000000136,3,0,-3,16.6,15.4,10.6,3.4,3.6,1.6,1.200000000000001,7.199999999999999,2.0,1
0022401048,2025-03-25,DAL @ NYK,NYK,11,2,2,2,0.714,DAL,0,4,0,0,,1,11,-2,2,2,1548.8,1490.2,58.59999999999991,2,2,0,6.2,9.0,2.6,2.6,2.0,0.8,-2.8,0.0,1.2,1
0022401047,2025-03-25,GSW @ MIA,MIA,5,0,0,1,0.5,GSW,13,3,0,0,0.625,0,-8,-3,0,1,1480.5,1534.1,-53.59999999999991,2,3,1,11.2,9.2,8.6,2.4,1.6,1.0,2.0,6.199999999999999,0.6000000000000001,1
0022401052,2025-03-25,SAC vs. OKC,SAC,8,12,7,3,0.25,OKC,4,10,5,3,0.667,1,4,2,2,0,1495.1,1631.7,-136.60000000000014,2,0,-2,10.2,5.4,6.6,5.4,2.6,1.6,4.799999999999999,1.1999999999999993,1.0,1
0022401050,2025-03-25,UTA vs. MEM,UTA,8,1,1,0,0.333,MEM,16,5,10,0,0.875,0,-8,-4,-9,0,1382.9,1534.1,-151.19999999999982,1,0,-1,6.8,7.6,3.8,2.8,1.0,3.4,-0.7999999999999998,1.0,-2.4,1
0022401045,2025-03-25,CHA vs. ORL,CHA,25,1,9,4,0.692,ORL,12,0,0,0,0.571,1,13,1,9,4,1392.7,1500.0,-107.29999999999995,2,2,0,15.0,6.6,6.2,2.6,3.6,1.2,8.4,3.6,2.4000000000000004,1
0022401046,2025-03-25,SAS @ DET,DET,14,6,3,1,0.6,SAS,2,4,0,0,0.25,1,12,2,3,1,1514.6,1465.9,48.69999999999982,0,1,1,14.4,4.4,3.6,2.4,3.4,0.6,10.0,1.2000000000000002,2.8,1
0022401053,2025-03-26,PHI vs. WAS,PHI,14,5,4,0,0.5,WAS,9,5,6,1,0.308,1,5,0,-2,-1,1417.1,1387.8,29.299999999999955,0,3,3,12.6,7.4,2.0,3.4,5.2,3.8,5.199999999999999,-1.4,1.4000000000000004,1
0022401054,2025-03-26,BKN vs. TOR,BKN,9,4,3,1,0.5,TOR,11,2,6,0,0.286,0,-2,2,-3,1,1426.8,1446.3,-19.5,2,0,-2,11.4,7.2,4.8,2.6,3.6,4.0,4.2,2.1999999999999997,-0.3999999999999999,1
0022401055,2025-03-26,LAL @ IND,IND,13,1,2,1,0.556,LAL,11,3,1,2,0.571,1,2,-2,1,-1,1543.9,1543.9,0.0,2,0,-2,8.0,11.8,3.6,3.0,1.8,1.6,-3.8000000000000007,0.6000000000000001,0.19999999999999996,1
0022401056,2025-03-26,LAC @ NYK,NYK,0,0,3,0,0.0,LAC,0,0,0,0,,0,0,0,3,0,1548.8,1543.9,4.899999999999864,2,0,-2,4.6,4.2,2.2,1.8,2.6,1.0,0.39999999999999947,0.40000000000000013,1.6,1
0022401057,2025-03-26,DEN vs. MIL,DEN,0,0,0,0,,MIL,12,7,8,4,0.333,0,-12,-7,-8,-4,1543.9,1534.1,9.800000000000182,3,3,0,8.2,7.0,2.6,3.2,2.8,3.6,1.1999999999999993,-0.6000000000000001,-0.8000000000000003,1
0022401058,2025-03-26,BOS @ PHX,PHX,6,5,0,0,0.222,BOS,11,3,3,0,0.8,0,-5,2,-3,0,1475.6,1597.6,-122.0,3,0,-3,10.2,12.4,4.8,5.2,0.6,3.2,-2.200000000000001,-0.40000000000000036,-2.6,1
0022401062,2025-03-27,ATL @ MIA,MIA,3,0,1,0,0.5,ATL,4,2,0,0,0.667,0,-1,-2,1,0,1480.5,1495.1,-14.599999999999909,0,1,1,10.0,14.0,6.8,3.2,1.4,1.0,-4.0,3.5999999999999996,0.3999999999999999,1
0022401059,2025-03-27,CLE vs. SAS,CLE,13,2,2,1,0.385,SAS,13,5,2,1,0.417,0,0,-3,0,0,1612.2,1465.9,146.29999999999995,0,0,0,5.8,7.0,1.8,3.4,1.4,1.0,-1.2000000000000002,-1.5999999999999999,0.3999999999999999,1
0022401063,2025-03-27,CHI vs. LAL,CHI,25,14,11,7,0.421,LAL,7,5,1,0,0.75,1,18,9,10,7,1490.2,1543.9,-53.700000000000045,0,2,2,13.6,8.4,7.6,4.0,4.6,1.2,5.199999999999999,3.5999999999999996,3.3999999999999995,1
0022401060,2025-03-27,DAL @ ORL,ORL,14,3,3,2,0.5,DAL,4,3,2,0,0.667,1,10,0,1,2,1500.0,1490.2,9.799999999999955,2,1,-1,13.0,6.8,3.2,2.6,3.2,1.2,6.2,0.6000000000000001,2.0,1
0022401061,2025-03-27,IND @ WAS,WAS,2,1,0,0,1.0,IND,3,2,0,0,1.0,0,-1,-1,0,0,1387.8,1543.9,-156.10000000000014,3,1,-2,7.0,6.6,4.2,2.6,2.0,3.2,0.40000000000000036,1.6,-1.2000000000000002,1
0022401066,2025-03-27,POR @ SAC,SAC,3,1,0,0,0.333,POR,22,7,0,2,0.467,0,-19,-6,0,-2,1495.1,1475.6,19.5,0,1,1,7.6,13.6,5.8,3.2,2.0,1.8,-6.0,2.5999999999999996,0.19999999999999996,1
0022401064,2025-03-27,OKC vs. MEM,OKC,18,11,4,2,0.556,MEM,13,5,0,1,0.5,1,5,6,4,1,1631.7,1534.1,97.60000000000014,3,3,0,8.6,8.8,4.6,3.0,2.8,3.0,-0.20000000000000107,1.5999999999999996,-0.20000000000000018,1
0022401065,2025-03-27,HOU @ UTA,UTA,16,1,5,4,0.583,HOU,15,10,5,0,0.636,1,1,-9,0,4,1382.9,1553.7,-170.79999999999995,0,3,3,8.4,14.8,3.0,6.6,1.8,3.6,-6.4,-3.5999999999999996,-1.8,1
0022401069,2025-03-28,TOR vs. CHA,TOR,5,10,1,0,0.4,CHA,4,6,5,1,0.167,1,1,4,-4,-1,1446.3,1392.7,53.59999999999991,2,1,-1,14.4,10.8,8.2,3.6,3.2,6.0,3.5999999999999996,4.6,-2.8,1
0022401071,2025-03-28,MIN vs. PHX,MIN,20,4,5,2,0.421,PHX,21,2,2,0,0.583,0,-1,2,3,2,1539.0,1475.6,63.40000000000009,0,0,0,10.8,9.0,2.0,4.2,1.4,1.4,1.8000000000000007,-2.2,0.0,1
0022401070,2025-03-28,MIL vs. NYK,MIL,20,5,3,4,0.5,NYK,5,0,5,0,0.5,1,15,5,-2,4,1534.1,1548.8,-14.700000000000045,0,0,0,8.0,4.8,2.8,1.6,1.4,1.6,3.2,1.1999999999999997,-0.20000000000000018,1
0022401068,2025-03-28,LAC @ BKN,BKN,6,5,5,2,0.375,LAC,21,12,1,1,1.0,0,-15,-7,4,1,1426.8,1543.9,-117.10000000000014,0,3,3,9.8,5.8,5.2,3.4,4.0,0.6,4.000000000000001,1.8000000000000003,3.4,1
0022401072,2025-03-28,GSW @ NOP,NOP,5,2,1,2,0.5,GSW,10,6,2,0,0.364,0,-5,-4,-1,2,1402.4,1534.1,-131.69999999999982,3,0,-3,5.0,9.4,2.8,3.2,0.8,1.4,-4.4,-0.40000000000000036,-0.5999999999999999,1
0022401073,2025-03-28,DEN vs. UTA,DEN,0,1,1,1,0.0,UTA,12,5,1,3,0.417,0,-12,-4,0,-2,1543.9,1382.9,161.0,3,2,-1,7.6,10.4,2.4,5.8,2.6,2.8,-2.8000000000000007,-3.4,-0.19999999999999973,1
0022401067,2025-03-28,CLE @ DET,DET,3,1,0,0,0.333,CLE,8,4,0,0,0.571,0,-5,-3,0,0,1514.6,1612.2,-97.60000000000014,3,2,-1,13.4,13.8,2.8,3.4,3.2,2.0,-0.40000000000000036,-0.6000000000000001,1.2000000000000002,1
0022401080,2025-03-29,BOS @ SAS,SAS,23,6,3,1,0.75,BOS,21,6,6,0,0.667,1,2,0,-3,1,1465.9,1597.6,-131.69999999999982,0,1,1,16.0,12.6,4.0,4.8,4.6,2.8,3.4000000000000004,-0.7999999999999998,1.7999999999999998,1
0022401077,2025-03-29,CHI vs. DAL,CHI,4,2,1,0,1.0,DAL,0,0,0,0,,1,4,2,1,0,1490.2,1490.2,0.0,1,2,1,12.2,6.4,7.0,1.8,4.4,1.2,5.799999999999999,5.2,3.2,1
0022401078,2025-03-29,LAL @ MEM,MEM,11,3,3,0,0.375,LAL,15,2,1,1,0.714,0,-4,1,2,-1,1534.1,1543.9,-9.800000000000182,2,1,-1,11.0,10.6,6.0,3.8,3.2,1.2,0.40000000000000036,2.2,2.0,1
0022401075,2025-03-29,BKN @ WAS,WAS,20,2,4,1,0.636,BKN,20,5,4,1,0.636,0,0,-3,0,0,1387.8,1426.8,-39.0,3,1,-2,9.4,14.8,3.8,3.8,1.8,1.8,-5.4,0.0,0.0,1
0022401079,2025-03-29,IND @ OKC,OKC,4,3,0,0,0.2,IND,18,4,3,0,0.5,0,-14,-1,-3,0,1631.7,1543.9,87.79999999999995,0,1,1,7.6,9.8,4.2,3.2,2.6,3.8,-2.200000000000001,1.0,-1.1999999999999997,1
0022401076,2025-03-29,MIA @ PHI,PHI,0,1,0,1,0.0,MIA,0,1,0,0,0.0,0,0,0,0,1,1417.1,1480.5,-63.40000000000009,0,0,0,11.6,11.6,2.2,2.2,4.6,1.4,0.0,0.0,3.1999999999999997,1
0022401074,2025-03-29,ORL vs. SAC,ORL,21,2,3,0,0.667,SAC,0,1,1,0,0.0,1,21,1,2,0,1500.0,1495.1,4.900000000000091,1,0,-1,9.0,3.4,2.0,4.4,2.2,2.0,5.6,-2.4000000000000004,0.20000000000000018,1
0022401083,2025-03-30,ATL @ MIL,MIL,1,0,0,0,0.0,ATL,9,1,4,1,0.8,0,-8,-1,-4,-1,1534.1,1495.1,39.0,1,1,0,5.4,10.4,1.6,3.2,1.2,1.8,-5.0,-1.6,-0.6000000000000001,1
0022401081,2025-03-30,CLE vs. LAC,CLE,22,7,4,3,0.5,LAC,15,3,2,2,0.625,1,7,4,2,1,1612.2,1543.9,68.29999999999995,2,1,-1,9.2,8.8,3.0,4.0,2.0,0.8,0.3999999999999986,-1.0,1.2,1
0022401085,2025-03-30,NOP vs. CHA,NOP,2,3,6,3,0.143,CHA,19,4,2,1,0.438,0,-17,-1,4,2,1402.4,1392.7,9.700000000000045,3,2,-1,3.6,9.2,1.8,3.8,1.8,3.4,-5.6,-1.9999999999999998,-1.5999999999999999,1
0022401087,2025-03-30,PHI vs. TOR,PHI,18,2,5,5,0.75,TOR,16,7,1,1,0.545,1,2,-5,4,4,1417.1,1446.3,-29.200000000000045,3,3,0,14.2,10.0,2.6,3.6,4.4,4.0,4.199999999999999,-1.0,0.40000000000000036,1
0022401088,2025-03-30,HOU @ PHX,PHX,5,1,3,1,0.222,HOU,11,2,1,0,0.571,0,-6,-1,2,1,1475.6,1553.7,-78.10000000000014,1,3,2,10.8,12.0,5.0,5.2,1.0,2.4,-1.1999999999999993,-0.20000000000000018,-1.4,1
0022401084,2025-03-30,MIN vs. DET,MIN,0,0,1,0,0.0,DET,3,5,1,0,0.125,0,-3,-5,0,0,1539.0,1514.6,24.40000000000009,3,2,-1,10.4,10.8,2.0,4.4,1.4,2.6,-0.40000000000000036,-2.4000000000000004,-1.2000000000000002,1
0022401082,2025-03-30,NYK vs. POR,NYK,7,4,2,1,0.5,POR,0,1,0,2,0.0,1,7,3,2,-1,1548.8,1475.6,73.20000000000005,0,2,2,4.8,13.2,2.2,3.2,2.0,1.6,-8.399999999999999,-1.0,0.3999999999999999,1
0022401086,2025-03-30,GSW @ SAS,SAS,11,5,2,2,0.4,GSW,4,4,6,0,0.333,1,7,1,-4,2,1465.9,1534.1,-68.19999999999982,0,0,0,16.2,6.4,4.2,3.0,4.4,1.8,9.799999999999999,1.2000000000000002,2.6000000000000005,1
0022401095,2025-03-31,DAL vs. BKN,DAL,7,5,2,0,0.75,BKN,6,5,1,2,0.286,1,1,0,1,-2,1490.2,1426.8,63.40000000000009,1,2,1,9.8,13.8,5.6,4.0,3.2,1.8,-4.0,1.5999999999999996,1.4000000000000001,1
0022401091,2025-03-31,LAC @ ORL,ORL,0,0,0,0,,LAC,5,3,2,1,0.4,0,-5,-3,-2,-1,1500.0,1543.9,-43.90000000000009,1,3,2,7.8,8.2,1.6,3.8,1.6,1.2,-0.39999999999999947,-2.1999999999999997,0.40000000000000013,1
0022401093,2025-03-31,BOS @ MEM,MEM,4,2,0,0,0.667,BOS,2,3,0,1,0.0,1,2,-1,0,-1,1534.1,1597.6,-63.5,1,2,1,9.8,12.0,5.0,3.6,2.6,2.4,-2.1999999999999993,1.4,0.20000000000000018,1
0022401090,2025-03-31,IND vs. SAC,IND,18,2,11,5,0.538,SAC,25,16,0,1,0.579,0,-7,-14,11,4,1543.9,1495.1,48.80000000000018,3,0,-3,9.8,8.4,2.8,7.4,3.6,2.0,1.4000000000000004,-4.6000000000000005,1.6,1
0022401094,2025-03-31,OKC vs. CHI,OKC,2,2,1,0,0.0,CHI,15,8,10,4,0.4,0,-13,-6,-9,-4,1631.7,1490.2,141.5,2,1,-1,8.0,9.6,4.6,4.0,2.8,4.0,-1.5999999999999996,0.5999999999999996,-1.2000000000000002,1
0022401089,2025-03-31,UTA @ CHA,CHA,4,2,0,2,1.0,UTA,11,4,2,1,0.444,0,-7,-2,-2,1,1392.7,1382.9,9.799999999999955,3,3,0,14.0,9.8,6.2,5.6,3.2,2.4,4.199999999999999,0.6000000000000005,0.8000000000000003,1
0022401092,2025-03-31,MIA @ WAS,WAS,8,8,9,3,0.273,MIA,6,11,0,4,0.5,1,2,-3,9,-1,1387.8,1480.5,-92.70000000000005,2,3,1,9.4,10.0,4.0,3.4,3.4,1.0,-0.5999999999999996,0.6000000000000001,2.4,1
0022401096,2025-03-31,HOU @ LAL,LAL,3,3,1,2,0.5,HOU,9,9,5,2,0.308,0,-6,-6,-4,0,1543.9,1553.7,-9.799999999999955,3,3,0,8.4,13.4,1.8,6.4,1.8,2.8,-5.0,-4.6000000000000005,-0.9999999999999998,1
0022400988,2025-04-01,ORL @ SAS,SAS,4,4,3,1,0.25,ORL,24,5,7,0,0.45,0,-20,-1,-4,1,1465.9,1500.0,-34.09999999999991,1,2,1,13.6,9.0,4.8,2.4,3.6,2.0,4.6,2.4,1.6,1
0022401098,2025-04-01,NYK vs. PHI,NYK,12,4,4,1,0.571,PHI,9,8,2,4,0.6,1,3,-4,2,-3,1548.8,1417.1,131.70000000000005,3,1,-2,6.8,7.0,3.0,2.0,2.6,3.2,-0.20000000000000018,1.0,-0.6000000000000001,1
0022401101,2025-04-01,MIL vs. PHX,MIL,23,5,5,2,0.8,PHX,23,4,3,2,0.471,0,0,1,2,0,1534.1,1475.6,58.5,1,3,2,10.0,13.0,2.2,5.0,2.2,2.0,-3.0,-2.8,0.20000000000000018,1
0022401100,2025-04-01,GSW @ MEM,MEM,10,2,2,2,0.444,GSW,3,4,1,0,0.25,1,7,-2,1,2,1534.1,1534.1,0.0,1,3,2,10.2,7.0,4.6,3.8,2.8,2.0,3.1999999999999993,0.7999999999999998,0.7999999999999998,1
0022401102,2025-04-01,DEN vs. MIN,DEN,2,2,1,2,0.5,MIN,34,10,8,5,0.48,0,-32,-8,-7,-3,1543.9,1539.0,4.900000000000091,2,0,-2,3.6,18.8,1.8,6.8,1.6,3.4,-15.200000000000001,-5.0,-1.7999999999999998,1
0022401099,2025-04-01,CHI vs. TOR,CHI,22,10,7,1,0.75,TOR,9,0,5,2,0.273,1,13,10,2,-1,1490.2,1446.3,43.90000000000009,0,1,1,16.0,11.2,8.6,3.4,5.2,4.2,4.800000000000001,5.199999999999999,1.0,1
0022401097,2025-04-01,ATL vs. POR,ATL,0,2,0,1,0.0,POR,18,2,1,1,0.8,0,-18,0,-1,0,1495.1,1475.6,19.5,1,3,2,9.0,14.2,5.4,3.2,2.4,1.0,-5.199999999999999,2.2,1.4,1
0022401103,2025-04-02,CLE vs. NYK,CLE,16,2,0,0,0.545,NYK,0,1,0,0,0.0,1,16,1,0,0,1612.2,1548.8,63.40000000000009,3,3,0,12.0,4.8,3.4,1.4,1.8,1.6,7.2,2.0,0.19999999999999996,1
0022401109,2025-04-02,ATL @ DAL,DAL,13,1,3,2,0.556,ATL,17,6,5,2,0.583,0,-4,-5,-2,0,1490.2,1495.1,-4.899999999999864,1,0,-1,11.8,13.8,5.4,4.2,3.6,2.4,-2.0,1.2000000000000002,1.2000000000000002,1
0022401106,2025-04-02,BOS vs. MIA,BOS,16,3,7,2,0.235,MIA,0,2,0,0,0.0,1,16,1,7,2,1597.6,1480.5,117.09999999999991,3,0,-3,6.4,7.2,3.4,3.2,2.8,0.6,-0.7999999999999998,0.19999999999999973,2.1999999999999997,1
0022401111,2025-04-02,NOP @ LAC,LAC,11,7,1,2,0.5,NOP,6,4,4,4,0.75,1,5,3,-3,-2,1543.9,1402.4,141.5,1,0,-1,5.0,9.2,3.8,3.8,0.6,4.2,-4.199999999999999,0.0,-3.6,1
0022401107,2025-04-02,HOU vs. UTA,HOU,15,14,9,3,0.5,UTA,10,3,3,1,0.2,1,5,11,6,2,1553.7,1382.9,170.79999999999995,1,3,2,16.4,10.8,10.4,5.4,4.6,2.8,5.599999999999998,5.0,1.7999999999999998,1
0022401104,2025-04-02,CHA @ IND,IND,0,0,0,0,,CHA,16,12,1,4,0.75,0,-16,-12,-1,-4,1543.9,1392.7,151.20000000000005,3,2,-1,8.6,11.2,1.6,5.6,2.6,3.4,-2.5999999999999996,-3.9999999999999996,-0.7999999999999998,1
0022401110,2025-04-02,DEN vs. SAS,DEN,18,6,0,0,0.35,SAS,13,1,2,0,0.4,1,5,5,-2,0,1543.9,1465.9,78.0,1,3,2,5.4,8.6,2.4,3.0,0.8,1.4,-3.1999999999999993,-0.6000000000000001,-0.5999999999999999,1
0022401105,2025-04-02,SAC @ WAS,WAS,8,11,3,1,0.5,SAC,2,3,0,1,0.2,1,6,8,3,0,1387.8,1495.1,-107.29999999999995,1,3,2,7.6,7.0,5.0,4.6,3.4,0.6,0.5999999999999996,0.40000000000000036,2.8,1
0022401108,2025-04-02,DET @ OKC,OKC,22,11,4,2,0.5,DET,6,0,1,0,0.25,1,16,11,3,2,1631.7,1514.6,117.10000000000014,1,0,-1,11.4,11.0,6.0,3.2,2.8,2.4,0.40000000000000036,2.8,0.3999999999999999,1
0022401114,2025-04-03,MIA vs. MEM,MIA,13,15,0,0,0.385,MEM,9,8,2,2,0.429,1,4,7,-2,-2,1480.5,1534.1,-53.59999999999991,3,3,0,9.8,10.6,7.4,4.2,1.4,3.4,-0.7999999999999989,3.2,-2.0,1
0022401112,2025-04-03,WAS vs. ORL,WAS,7,1,0,4,0.429,ORL,8,1,0,0,0.4,0,-1,0,0,4,1387.8,1500.0,-112.20000000000005,0,2,2,9.0,10.0,4.6,2.4,3.2,1.8,-1.0,2.1999999999999997,1.4000000000000001,1
0022401116,2025-04-03,POR @ TOR,TOR,9,4,1,2,0.75,POR,2,4,0,0,0.0,1,7,0,1,2,1446.3,1475.6,-29.299999999999955,1,1,0,13.6,10.2,8.2,3.2,3.4,0.4,3.4000000000000004,4.999999999999999,3.0,1
0022401113,2025-04-03,MIN @ BKN,BKN,5,2,5,0,0.25,MIN,2,1,2,3,0.111,1,3,1,3,-3,1426.8,1539.0,-112.20000000000005,2,2,0,6.2,13.4,3.6,5.0,3.8,3.0,-7.2,-1.4,0.7999999999999998,1
